id,city,type
bldg_1e55a8ff-87e3-4ae8-a4d2-215fbd410a93_lod2,kyoto,6
bldg_1e71e1d1-a21d-4101-886a-a7052273f209_lod2,kyoto,3
bldg_1eaf7dbd-e3fc-4a31-8533-7fe61c83b20c_lod2,kyoto,6
bldg_1ed31f0f-2387-4ba9-8efb-f1308e1021bd_lod2,kyoto,3
bldg_1ef14f9c-6161-43d5-87d6-fbd88e1ba501_lod2,kyoto,6
bldg_1f1bd2b3-bcb2-48d0-9ea3-8148cb157e1c_lod2,kyoto,6
bldg_1f233b83-8dd3-4fc6-8866-0729adb77e75_lod2,kyoto,3
bldg_1f2acbca-d6a8-4e75-bf45-5b8cd855f840_lod2,kyoto,6
bldg_1f39df1d-f8d0-4f7a-9b14-d1041ba82082_lod2,kyoto,6
bldg_1f49ab8f-2e52-46ea-81b0-04050147e1e6_lod2,kyoto,5
bldg_1f611505-ec72-4ce5-beae-14f7cbf636e4_lod2,kyoto,6
bldg_1f7df979-b7b5-4f87-98c7-a79c67539aca_lod2,kyoto,5
bldg_1f909987-6ae0-4780-9019-227f9f02f16e_lod2,kyoto,3
bldg_1fbebd51-336d-4b3f-bc02-2459424e3944_lod2,kyoto,6
bldg_1fc03135-77ee-4a5e-a35e-fce235189f2f_lod2,kyoto,3
bldg_1fd69189-c45a-4961-8004-b263a8abcbe4_lod2,kyoto,6
bldg_1fe06daa-48d5-44ff-a50f-13f55dd20a1c_lod2,kyoto,3
bldg_200abf2e-deac-46c5-98aa-53d72de5b918_lod2,kyoto,3
bldg_200dc530-ed94-4b9d-b911-e4aff72f69bb_lod2,kyoto,7
bldg_201da11f-07d8-470c-a157-917f5f69ce93_lod2,kyoto,3
bldg_2020e631-8327-47a6-be9b-597529b98f5e_lod2,kyoto,3
bldg_20243353-187f-4a0e-8b15-078f46bb967a_lod2,kyoto,6
bldg_20449668-c3a3-4b26-9418-c0cc6dabf9a7_lod2,kyoto,2
bldg_204f4e8a-9b91-4d87-b662-6430de1fe9a4_lod2,kyoto,2
bldg_2056228f-e3c7-417c-a1ce-f5070a11619c_lod2,kyoto,3
bldg_20a8ba16-3268-42ab-aa0e-e9e82d692ce8_lod2,kyoto,3
bldg_20ab56af-64bc-433c-b7bb-bbd9221a6f79_lod2,kyoto,3
bldg_20b4c77c-4e27-4173-9b65-d69096bac3a9_lod2,kyoto,3
bldg_20bbee15-1a49-4043-855d-af876ac23a05_lod2,kyoto,6
bldg_20c4ce8b-b9c0-4198-9539-ea126f23905a_lod2,kyoto,6
bldg_20cc705a-745e-418a-a7ca-75b1ff98fd75_lod2,kyoto,3
bldg_20f1687b-bf3c-4c94-9811-8f1c1d5e0c35_lod2,kyoto,6
bldg_2114a4d6-6bec-41a3-8813-dffcb57f9e00_lod2,kyoto,6
bldg_214fa8d4-5484-4769-8572-21dcd48d280c_lod2,kyoto,6
bldg_2150a40e-9662-4e97-a748-aee9ac10726b_lod2,kyoto,6
bldg_2151477c-2a4d-4ada-b127-1d511f5d3b66_lod2,kyoto,6
bldg_215f1238-32a7-4566-b40e-c3dd032cd760_lod2,kyoto,2
bldg_21636c7b-b271-498d-a3c1-94d232b4d514_lod2,kyoto,7
bldg_216387de-df2a-44d0-9dcf-74737082502c_lod2,kyoto,6
bldg_216e0fe1-b75c-44c1-850e-8052f8d9a2af_lod2,kyoto,3
bldg_2170262e-0295-4346-9a8c-de572d8e34bd_lod2,kyoto,3
bldg_21b6cfe1-0dc8-415b-9e32-11bd23be6d4a_lod2,kyoto,3
bldg_21bb9a50-740e-4bf0-955d-1057c3828cf2_lod2,kyoto,6
bldg_21f61df6-4363-48f1-9fe2-71dedf6047d6_lod2,kyoto,6
bldg_2222d2ba-d485-4969-b776-d63139f3b9df_lod2,kyoto,6
bldg_227bb726-18fb-46e8-843d-650946377d04_lod2,kyoto,7
bldg_2284f39d-cf84-4129-b0de-2b47b31295c0_lod2,kyoto,6
bldg_22b25a2d-776e-4e47-a698-38f24afeec3a_lod2,kyoto,6
bldg_22c18569-fcd7-4d27-b2ac-83c822704b8b_lod2,kyoto,6
bldg_22ca20e3-9c17-41d1-822e-45adecec4136_lod2,kyoto,3
bldg_22cdb88a-1976-4bc6-a26b-a39bde9e1ee5_lod2,kyoto,3
bldg_23287c85-c1d9-454c-bbb5-b3540e0c3559_lod2,kyoto,2
bldg_2352c9db-4fe1-4a3a-a10a-9a95aa4ad4ce_lod2,kyoto,7
bldg_237e5f29-3d8a-4982-b108-ecfbccef93bb_lod2,kyoto,3
bldg_23aa2f3f-55ef-4b11-bee2-73c09bcdef8f_lod2,kyoto,6
bldg_23cd4ebe-cdf6-43d2-be8b-005da3eda043_lod2,kyoto,6
bldg_23e8ef4a-a6b2-40f6-8768-f664a56fd5c4_lod2,kyoto,6
bldg_23f7aefb-b3a8-48e4-9c3a-81047ef85d7c_lod2,kyoto,3
bldg_2406ca5f-22a1-4ea3-be0d-0d2518c4c57f_lod2,kyoto,6
bldg_242ae75e-4f50-4d2e-97bd-faaa16f7057b_lod2,kyoto,6
bldg_244560ba-980d-44a4-a63a-2b0d20ad5581_lod2,kyoto,6
bldg_24730127-9a42-4a67-9f73-c2419a465a23_lod2,kyoto,6
bldg_2476ef98-1d9c-4e66-9d40-712b6b9c374a_lod2,kyoto,6
bldg_248ff21d-f8e1-4e2d-9c37-6194a897cf2b_lod2,kyoto,3
bldg_249b44fd-dd87-4dc5-9782-a545b9e8ad02_lod2,kyoto,6
bldg_249c0150-1323-4463-8677-c1eeb1027d48_lod2,kyoto,3
bldg_249fd053-1bf2-4880-b711-68a0c78c558d_lod2,kyoto,6
bldg_24c27109-eaff-4442-90bd-e88a0943cbfc_lod2,kyoto,3
bldg_24db2ead-7e84-4f23-ae6d-283b618a25f9_lod2,kyoto,3
bldg_2504d018-9627-4956-b5a2-72f2909b195a_lod2,kyoto,3
bldg_250fb9b0-5cd8-4b77-a20e-9939ce666361_lod2,kyoto,6
bldg_2511612d-4c37-42f4-9a32-7ad7043b6b81_lod2,kyoto,3
bldg_256ba142-7c5a-405a-8861-d3357b8eba5b_lod2,kyoto,6
bldg_2585b0db-9d24-4ab0-95ca-a0bb897162a7_lod2,kyoto,3
bldg_25b0d07b-291c-4c13-8c91-623778cb0372_lod2,kyoto,6
bldg_25c3c872-090f-4b54-b312-e7adbf60d810_lod2,kyoto,3
bldg_25c6a7a5-02d7-4929-9428-86f0859e55f8_lod2,kyoto,7
bldg_25f57376-4c86-4865-97a7-9897c9c79d81_lod2,kyoto,2
bldg_2630f497-e3ef-419e-b673-136beee377e6_lod2,kyoto,3
bldg_26461814-12c5-4981-9e90-e231d9645c38_lod2,kyoto,3
bldg_264f8c8d-4773-49c7-bb60-e24b0112ebc3_lod2,kyoto,6
bldg_266517cf-3258-4b6e-8404-f38101ddd159_lod2,kyoto,6
bldg_266c1424-2d27-4080-8935-449db3f42e37_lod2,kyoto,3
bldg_26b71003-1bc1-42bb-b646-ea7e4ba8f964_lod2,kyoto,3
bldg_26d9d40f-6fc1-40bc-9472-43781fc21068_lod2,kyoto,7
bldg_2701cb1c-142a-4f3c-bffb-715e464a726a_lod2,kyoto,5
bldg_2702439f-bd0d-4d85-8d52-ab3647ac5f89_lod2,kyoto,6
bldg_2712fc35-050d-4717-ad48-71f8752d1bc9_lod2,kyoto,3
bldg_27137577-2c5e-4acf-992e-234b1ed58c95_lod2,kyoto,6
bldg_2715cfb5-a3f3-4955-842f-20900ac5f88e_lod2,kyoto,6
bldg_272c7868-1115-41d4-b10f-b8591bdf6170_lod2,kyoto,3
bldg_275c0505-3f31-443a-88ca-6f6e5ae7d0d7_lod2,kyoto,7
bldg_2772ea06-88c2-4c22-ba4c-b93b1843aae0_lod2,kyoto,3
bldg_27868feb-48ce-4990-848c-a32442bcd7c5_lod2,kyoto,3
bldg_2794619b-3da9-4d39-b54c-fd00b89c2913_lod2,kyoto,3
bldg_27e01a12-a7ad-443e-a01d-b6ce8717e855_lod2,kyoto,6
bldg_27e371c7-7e84-4487-a405-83e106e1484d_lod2,kyoto,6
bldg_2817d3d6-17f8-40e4-b7f1-422780e3ba4b_lod2,kyoto,6
bldg_281eb029-df3b-4ab7-94aa-d952784a5b74_lod2,kyoto,3
bldg_2839b070-b9f0-4189-aff1-d51b567544db_lod2,kyoto,3
bldg_284bbeb8-8f2a-443f-a098-c9d2cf57562e_lod2,kyoto,7
bldg_284e6caa-a7fc-43fd-84fb-457aefb3bb71_lod2,kyoto,6
bldg_28634358-7f14-4689-acac-22d1f14c7293_lod2,kyoto,3
bldg_2886fd19-76d5-49b8-ba08-3b65390588ef_lod2,kyoto,3
bldg_28874b24-a6ff-4eba-a868-af812bb48347_lod2,kyoto,3
bldg_289e74c3-510d-48e9-9fd0-e896655574ae_lod2,kyoto,6
bldg_28a74f79-cb90-4ea9-8640-05069cc0de28_lod2,kyoto,6
bldg_28b88a20-fcea-4c3f-9115-7315178240bf_lod2,kyoto,7
bldg_28d1329d-8a0c-4436-9a0a-49f4682f5ead_lod2,kyoto,6
bldg_28d8459a-cf2d-4d14-874a-4a7fed2d1fa8_lod2,kyoto,7
bldg_295cc356-90f4-4e5a-b9b5-c8684e082303_lod2,kyoto,3
bldg_296c0b6c-db45-4e13-bd6d-3dc947d9f07e_lod2,kyoto,3
bldg_297fbff3-aa41-4ea7-8dcb-ec3c354abb72_lod2,kyoto,5
bldg_299404e1-53a5-4f25-81a4-4cba41c158d6_lod2,kyoto,6
bldg_29a68e08-2a22-4d5f-a5e8-bcfbf495ca46_lod2,kyoto,5
bldg_29ba45ce-4a0c-466c-91e7-0b1ba935d2ba_lod2,kyoto,6
bldg_29d5bbea-99fa-4c28-bacb-b6a7a99ec475_lod2,kyoto,7
bldg_29e03d7b-9657-45e4-aee1-dc2adfe0fbd9_lod2,kyoto,6
bldg_29fd19cf-1338-434e-b1d1-571aef8fca9a_lod2,kyoto,6
bldg_2a10510d-07ec-453c-aa1d-ee4032f116f4_lod2,kyoto,3
bldg_2a1b47cf-4204-497a-b3a0-d1a8cbe3db24_lod2,kyoto,3
bldg_2a4dd95d-7957-4be6-83d0-96521009f26d_lod2,kyoto,3
bldg_2a64f16c-cb0a-49ad-97d8-9f0e7460edf8_lod2,kyoto,5
bldg_2a7593c7-071a-408c-9a67-b15df493f6e5_lod2,kyoto,6
bldg_2a936d58-5331-49a5-937b-af2f83a8cdb7_lod2,kyoto,3
bldg_2ab90b3b-3863-46d0-bd26-6e7707e6cbb2_lod2,kyoto,6
bldg_2ac3e891-ca46-4f61-b8ee-626c1e6e6f8b_lod2,kyoto,6
bldg_2adf7e4f-c5df-41ff-8e14-e2162bda9e48_lod2,kyoto,6
bldg_2aeb226f-eac9-4268-a4e8-6cedfe4fe1f9_lod2,kyoto,6
bldg_2b36c2e5-13ce-48dc-96ca-2e6a53a3ff63_lod2,kyoto,6
bldg_2b546bfb-972e-450a-85b5-d78f89f6a00d_lod2,kyoto,7
bldg_2b5669bd-4e01-4c03-8bcd-ef62e9530f9a_lod2,kyoto,2
bldg_2b623431-1112-445a-9a87-b757d90f21cd_lod2,kyoto,6
bldg_2b734df4-2f9e-4e75-a941-fae62e88ac5e_lod2,kyoto,6
bldg_2b865cb8-596b-4254-8843-ba2ac5cbb83f_lod2,kyoto,6
bldg_2b8bd7fa-7410-41c0-94d3-fd765c61ceb5_lod2,kyoto,6
bldg_2ba241e3-aa2f-4ab1-990a-c9a369559ca7_lod2,kyoto,3
bldg_2bae518a-f89a-4e4b-9db5-70067563f19f_lod2,kyoto,3
bldg_2bb114b2-1427-4ea4-ae00-6e6cc810989a_lod2,kyoto,6
bldg_2bb8a2f9-20f4-4aef-b999-bb6f51d7023a_lod2,kyoto,3
bldg_2bc6a466-a430-4635-8fea-dff0eb1ffbaf_lod2,kyoto,6
bldg_2bf1ec18-db2e-42f0-b1f0-df1de36c702a_lod2,kyoto,2
bldg_2bf7b149-cebb-4591-a47a-09d1c744ea65_lod2,kyoto,6
bldg_2c522168-72b3-42f2-b240-f6414c304c0d_lod2,kyoto,7
bldg_2c53a14e-f44e-4700-ac84-da8efe57177a_lod2,kyoto,6
bldg_2c54d026-4f8f-4d45-9ecc-db31793519ef_lod2,kyoto,6
bldg_2c5e2baf-7571-4736-b055-5b8ee0bbc2eb_lod2,kyoto,3
bldg_2c812489-c5d8-42e6-9d15-4d083e74fc35_lod2,kyoto,2
bldg_2c9beaeb-fbab-4169-b034-deb480e12d65_lod2,kyoto,3
bldg_2caa7e0f-260a-42dd-9453-bf6a27671120_lod2,kyoto,6
bldg_2cb1c281-528f-42c4-802d-b4400b6f4840_lod2,kyoto,3
bldg_2ccd7841-6a96-42bc-97b3-ab7db381af7e_lod2,kyoto,7
bldg_2cead7cb-2b71-4839-93d4-4c7742fff507_lod2,kyoto,6
bldg_2cee8335-a52d-454a-bde2-459d6093b7ad_lod2,kyoto,3
bldg_2cf50628-2280-4224-a4e2-725c86b8c35c_lod2,kyoto,3
bldg_2cfcacb6-796c-4baa-bb20-9f3305a2962d_lod2,kyoto,3
bldg_2d0340ae-2165-4039-83b7-0b94e23ac094_lod2,kyoto,6
bldg_2d13d19c-65a9-49af-a199-643a5040610b_lod2,kyoto,3
bldg_2d1f5744-9836-4d9a-8dcf-58452552ddba_lod2,kyoto,3
bldg_2d4b59a8-4cce-4f4f-a0e0-148f91c54ed8_lod2,kyoto,3
bldg_2d557bb0-7da5-403f-a1af-b04ac3baf267_lod2,kyoto,3
bldg_2d5dc857-9696-4323-bbfb-872fdfa37802_lod2,kyoto,2
bldg_2d5fefbc-283a-4838-978b-ae258257efaf_lod2,kyoto,3
bldg_2d66c822-d5e8-4d61-b6d4-307988946ae4_lod2,kyoto,3
bldg_2d914327-75ee-4829-8d6d-678eb916b660_lod2,kyoto,6
bldg_2da59135-e966-4fb6-bbd0-50f77c33993f_lod2,kyoto,6
bldg_2dc26c16-f7c3-4756-91fd-232d19bd65ae_lod2,kyoto,6
bldg_2dd3af91-8f8c-4286-95d4-db310dadec86_lod2,kyoto,3
bldg_2de8f891-1bf4-458e-80d1-ff9b8cca0f46_lod2,kyoto,6
bldg_2dec1979-70da-4e2f-878a-ae284afcfa2e_lod2,kyoto,7
bldg_2dfaa8fd-05ee-42fe-a8ae-e43bb415f91d_lod2,kyoto,6
bldg_2e00e461-ea1e-4eb9-a9ab-6c7fc79665b7_lod2,kyoto,3
bldg_2e0590ef-bd25-4966-b9f7-1e3d8b487518_lod2,kyoto,6
bldg_2e14916d-e1a4-4ead-8b14-7febd8ce6751_lod2,kyoto,6
bldg_2e47dd7a-4996-4467-943a-c57a8fe78e65_lod2,kyoto,6
bldg_2e51fba0-495e-4185-9e07-b446736f3c6d_lod2,kyoto,3
bldg_2e72e2b9-8af7-496e-8c34-49a8b103f0c7_lod2,kyoto,6
bldg_2e76f6c0-d109-4aa3-bc6c-1e4c3a6648bb_lod2,kyoto,3
bldg_2e91fd03-f51f-4d39-8846-9fcd8af9a7c6_lod2,kyoto,7
bldg_2edcd6c0-90e8-463f-864e-5bfe06bfffa1_lod2,kyoto,3
bldg_2ef2aa88-517b-485c-852e-c3b5795dc8bd_lod2,kyoto,3
bldg_2efc3543-bd56-47e7-9c4b-592e9980e793_lod2,kyoto,6
bldg_2f4332b4-6e35-4835-9dbb-b40d1d85734c_lod2,kyoto,3
bldg_2f67126c-e7a8-4c1a-bc47-2e6faa5bc823_lod2,kyoto,3
bldg_2f9c90e8-889d-47de-ba81-7261a4d5d956_lod2,kyoto,6
bldg_2fa52456-975a-42d0-bc2a-bcd211aa8a98_lod2,kyoto,3
bldg_2fcc5eb8-5b52-4f93-ab44-cd7b8db8bb08_lod2,kyoto,6
bldg_2fdc2a38-98e5-4c86-a5c2-d6b22022ac69_lod2,kyoto,7
bldg_2ff47be3-556e-453d-8ff4-87ac34c606cb_lod2,kyoto,6
bldg_2ffcdf49-da34-4906-8deb-2c5cc0551791_lod2,kyoto,3
bldg_3002f496-3239-4c70-9feb-31e52ea84a7b_lod2,kyoto,2
bldg_301c3d8f-32ae-4b77-b8f8-f8f513ce63bc_lod2,kyoto,6
bldg_302172d2-0af4-4182-a49c-2935d6cb4fbb_lod2,kyoto,6
bldg_303bf9e1-0b5e-45cf-9866-a90367ac0f7e_lod2,kyoto,7
bldg_304a7123-29e0-416e-9133-898573530d09_lod2,kyoto,6
bldg_304d01bf-da4c-444d-ba62-fd3fa66c5b8a_lod2,kyoto,3
bldg_30513076-7b63-4a4b-818d-4bbb81f30aa5_lod2,kyoto,6
bldg_30948ec3-0b19-4fc3-86fd-16596c65c2bd_lod2,kyoto,3
bldg_309b320a-db04-452b-a1a2-7d185d9d89ec_lod2,kyoto,6
bldg_309f5ec4-1b38-4443-8c8a-5dbe56b8aec8_lod2,kyoto,3
bldg_312f5c72-6bf4-4276-944a-b240de385f2a_lod2,kyoto,6
bldg_315c9eb8-8ab7-4c45-9a4b-e83b721deb0f_lod2,kyoto,6
bldg_31b3b3e9-d527-4518-838b-103bb66a6f57_lod2,kyoto,3
bldg_31e84fa8-25e1-4c7d-8bde-1510f257a7a6_lod2,kyoto,3
bldg_31ee39b5-5151-4b30-9516-4666a83ef23a_lod2,kyoto,3
bldg_320a916a-a61b-4620-9f63-dcdfdba8a698_lod2,kyoto,6
bldg_320b3f89-a62c-42d3-a262-cb8ca44314a5_lod2,kyoto,6
bldg_321ada65-e9c9-48f9-ac3e-a8e92abd59cb_lod2,kyoto,3
bldg_321f5e17-73c9-4dc1-b84b-98f07d98c270_lod2,kyoto,6
bldg_322b9dea-730b-4ec4-8a2c-d200be683b34_lod2,kyoto,2
bldg_322e981c-3bf9-43cb-beaa-840552611338_lod2,kyoto,6
bldg_322f7a21-e0a2-4d4c-9c65-28e746f3b783_lod2,kyoto,5
bldg_3282476b-6e9b-4b64-ba41-45298a84cc15_lod2,kyoto,6
bldg_32996b89-7026-4036-aa84-ff13d4db1bd3_lod2,kyoto,6
bldg_32aa6aba-f20b-43e1-8ced-097f444e1ecc_lod2,kyoto,6
bldg_32aac188-597f-4c01-b428-7d2eb6774afa_lod2,kyoto,6
bldg_32bae969-6e40-4f69-8cfc-4c1c748b927a_lod2,kyoto,3
bldg_32c4b061-a84d-4721-8cf8-11b6e84520c1_lod2,kyoto,3
bldg_32f3f186-8e34-4b0c-aece-80eeb08cf50c_lod2,kyoto,6
bldg_331e33a2-c9ab-42ad-a57d-3a6768b1d23f_lod2,kyoto,3
bldg_3324ef7b-c0d6-4c27-b9fb-86611a04af5f_lod2,kyoto,7
bldg_33281212-82c0-41fd-99e0-92c136687d46_lod2,kyoto,6
bldg_333bb00b-2029-443d-9bd5-8c56e2be6829_lod2,kyoto,7
bldg_3374cd2c-82fd-439c-b547-8e6819a87c05_lod2,kyoto,3
bldg_337f2e4d-cb21-4ae3-a96d-8d1b88e67c4a_lod2,kyoto,6
bldg_33905794-8d3d-4388-9a3d-a4cb8ae54623_lod2,kyoto,6
bldg_3390ad07-20a9-4742-9f53-e5d0b234a394_lod2,kyoto,5
bldg_339ad0d5-e7cf-478a-bb36-39ca0d6e120b_lod2,kyoto,3
bldg_33a3cf96-70e6-4051-82f8-da2202ab71a4_lod2,kyoto,3
bldg_33af7238-5c41-422f-b8d3-e6e338919ac5_lod2,kyoto,6
bldg_33b1d906-033f-495b-affe-5182c942300d_lod2,kyoto,6
bldg_33b9383f-57c9-452e-b905-8ed30c3abdfe_lod2,kyoto,3
bldg_33c39cbb-7c90-4906-a110-86d63bbe8b57_lod2,kyoto,3
bldg_33de85ee-73a8-44ff-85a1-11f5d48a5015_lod2,kyoto,3
bldg_33df3d9b-1380-4994-837c-71d2620b1a58_lod2,kyoto,6
bldg_33e1e1d4-803e-4242-8a09-23b96347b3ec_lod2,kyoto,3
bldg_33e82bfb-3401-43ac-8683-581761acaca5_lod2,kyoto,5
bldg_33eb1258-8358-41c1-be35-7b4d57d87586_lod2,kyoto,6
bldg_33fe0165-9804-4ae0-aec8-9f7204101f74_lod2,kyoto,6
bldg_34040be9-7106-4fa2-9384-af55800c208f_lod2,kyoto,3
bldg_3438f48b-f930-4bb0-827a-8aeba1f6ff14_lod2,kyoto,2
bldg_3452638e-8488-4f36-8917-661ddf5edfb7_lod2,kyoto,6
bldg_3463ed53-02d9-4685-865d-c07395bbd6ae_lod2,kyoto,6
bldg_348ec5af-46cb-4487-b991-083c829b1298_lod2,kyoto,6
bldg_3495433b-9ec4-4f91-9c09-b35a0e487fbb_lod2,kyoto,6
bldg_34ab0af2-d13e-45a3-9c4c-12d479fbdd33_lod2,kyoto,3
bldg_34ad8f95-8042-4080-b122-a2d840df0eeb_lod2,kyoto,6
bldg_34d00783-1d94-4906-ab75-8006f9191871_lod2,kyoto,3
bldg_34d4c115-6d61-48f1-bd45-86bf142ba364_lod2,kyoto,2
bldg_34d695e2-a6ad-408c-adb4-ef34c1489f4d_lod2,kyoto,3
bldg_34d77289-a903-4cbe-9003-38482c491494_lod2,kyoto,6
bldg_34e98b18-e590-4552-9be5-a3c22056976e_lod2,kyoto,2
bldg_350b66f0-d5af-422f-89e7-2d9519a5ed57_lod2,kyoto,6
bldg_35126511-3575-4c47-9920-5dd7758cec70_lod2,kyoto,6
bldg_358071ba-d6e3-4cda-be06-9884d126029c_lod2,kyoto,6
bldg_35bddc6b-b7e8-48cb-b415-8d1e1c94a0dd_lod2,kyoto,3
bldg_35c61439-146a-45a3-9f9d-53460189c730_lod2,kyoto,3
bldg_35cce7a9-099d-496c-a2cd-6bff6e06f022_lod2,kyoto,3
bldg_35cdaa5a-c7ac-446a-8222-137df7c38110_lod2,kyoto,2
bldg_3621afe5-bc17-4b64-b9bf-39a916668a37_lod2,kyoto,6
bldg_36255019-fe5a-4e5c-b10e-b8374e814bf4_lod2,kyoto,3
bldg_3628d5d5-6900-4668-bb4f-a0f4eee05900_lod2,kyoto,6
bldg_367bf145-a24b-49a1-b52e-8c62a7096d86_lod2,kyoto,6
bldg_3684b3c3-2c3e-49c9-a2d1-a132b13ae68b_lod2,kyoto,3
bldg_36e49bde-1976-498a-bdb4-f14b06258da5_lod2,kyoto,3
bldg_36fab308-9fa4-4dba-a588-265030bba945_lod2,kyoto,3
bldg_37a0b956-3d1c-4e9c-aa77-f3ed6658e637_lod2,kyoto,6
bldg_37a948e4-4f13-444c-a73a-0bb217658278_lod2,kyoto,6
bldg_37b410d7-0822-43c6-8d8c-817cc7343900_lod2,kyoto,2
bldg_37c34883-fdbb-46c7-8199-c06c0ae830a0_lod2,kyoto,3
bldg_37c84208-94d5-4430-9c3f-a2bd8ded0e4d_lod2,kyoto,6
bldg_37cfe383-12fb-4fb7-b173-4047529ebb76_lod2,kyoto,7
bldg_37e12db0-07b6-49cf-b3ac-488c787cbd51_lod2,kyoto,3
bldg_37e38f77-f555-4a9a-902b-50a3b446f064_lod2,kyoto,6
bldg_3806d2a0-81d6-428c-b758-59147eb9c6e3_lod2,kyoto,3
bldg_386e0847-b393-45cd-be7a-ccc87f62a6d3_lod2,kyoto,2
bldg_388197dc-6198-429c-8e52-02dba5d7ef4d_lod2,kyoto,3
bldg_38822947-fa82-4452-a83c-c99d5e0b52f9_lod2,kyoto,6
bldg_38dbf5a2-0433-4b35-a017-d9cdfc3daa5e_lod2,kyoto,6
bldg_38ea4427-71bb-48fa-908b-7754f576dcc8_lod2,kyoto,3
bldg_38ec4c2a-b684-45f2-a81c-c0789aea3661_lod2,kyoto,3
bldg_38ff7adf-d9a9-4c6e-8c39-f747ceee85f1_lod2,kyoto,6
bldg_39059b47-c2da-4a71-991a-0cebb02f4bd3_lod2,kyoto,3
bldg_3906aead-30ab-4655-a1b9-54d8e41688e6_lod2,kyoto,6
bldg_391dc4be-c51c-44fb-b4ce-84091dbe224e_lod2,kyoto,3
bldg_394f4af0-7de1-4494-83e1-9df3bec33ba2_lod2,kyoto,6
bldg_3956b740-0367-4efe-b739-6f0915dd3ee8_lod2,kyoto,6
bldg_39586a59-3575-4420-bb7c-ac1c1a521ab9_lod2,kyoto,3
bldg_3968ebcf-5475-4b6a-adf6-9ee0a9304682_lod2,kyoto,3
bldg_3979edfc-33af-41e5-96f8-58c9d03806db_lod2,kyoto,3
bldg_397ec4f3-9e4c-4a6c-a220-86ce7e5370ce_lod2,kyoto,6
bldg_39a2b9a9-c43e-4c31-b1bf-168a35c2e53b_lod2,kyoto,6
bldg_39bb7856-a641-4e30-b659-e3229dff39a0_lod2,kyoto,6
bldg_39bc7a28-9ac1-4bef-ad48-d1cfae3fe554_lod2,kyoto,6
bldg_39bf55dd-59c8-446e-b6ba-c982f4f206b2_lod2,kyoto,3
bldg_39c3212c-9579-461b-93a3-0780786d3f57_lod2,kyoto,6
bldg_39d1758b-0903-4952-bc04-315b7899ec49_lod2,kyoto,3
bldg_39fddfc8-7c6d-451f-90b1-388480e72b73_lod2,kyoto,6
bldg_3a081921-3be7-48f0-a2f8-630ed50e7562_lod2,kyoto,7
bldg_3a24fbc0-5a8e-44c0-b1d9-bd766e5fb965_lod2,kyoto,6
bldg_3a297d16-8819-4ae3-8d44-6d183be9845a_lod2,kyoto,6
bldg_3a6a5ccf-91b6-4ff3-9cce-96407cbc680a_lod2,kyoto,6
bldg_3ab616c2-cdc1-452d-8e04-caa0f7a778e8_lod2,kyoto,6
bldg_3ab8d961-8175-4e2a-94f0-947f3c0a83c0_lod2,kyoto,3
bldg_3ade021d-4857-4f48-8701-b4edc89d4283_lod2,kyoto,6
bldg_3afa3665-4ce3-4719-97db-7cd3c4dbe722_lod2,kyoto,2
bldg_3b1c964f-616a-49a1-abef-f60c067ccda4_lod2,kyoto,5
bldg_3b278054-0ad9-4e1b-82bd-7834e568b53b_lod2,kyoto,6
bldg_3b78515b-cb87-46d6-94d5-a87d5bc3abbe_lod2,kyoto,2
bldg_3b7973ca-ef81-4558-aaf7-536a2445e48a_lod2,kyoto,6
bldg_3b8fa2b1-1a6c-4bde-a56a-f08519ab2199_lod2,kyoto,7
bldg_3b9cda9b-a5c1-4861-9820-171a4b674612_lod2,kyoto,3
bldg_3b9d5bd9-5fc2-4b3b-9722-c6832a87ca9f_lod2,kyoto,6
bldg_3b9fd6cb-1efe-4eea-8ae8-082d7756618e_lod2,kyoto,5
bldg_3bacd99e-b76d-45ab-9187-009238dad4b5_lod2,kyoto,6
bldg_3bbca0bf-5027-4f90-8635-e24ec4bf828c_lod2,kyoto,7
bldg_3bfb7f2a-5a04-4d4c-90f1-897130c8dccf_lod2,kyoto,6
bldg_3c2c7430-a41a-43ec-9de5-3bd1e5013aad_lod2,kyoto,6
bldg_3c2ca05f-c7f3-4126-8627-bd043b794951_lod2,kyoto,3
bldg_3c2e0961-9992-457c-ba74-e4922f911565_lod2,kyoto,3
bldg_3c38b682-9b79-4dc6-b680-f018c5918679_lod2,kyoto,6
bldg_3c42f59c-62c9-4a4e-b244-39390d907ba5_lod2,kyoto,6
bldg_3c56be73-4911-42fa-81af-85bef0006430_lod2,kyoto,6
bldg_3c59a9c1-5b54-4c13-942e-9be12abe102c_lod2,kyoto,6
bldg_3c7e8c7e-d862-48c8-becb-c50c3dfce1e6_lod2,kyoto,6
bldg_3c8ebdbf-08b0-46d7-aefa-0808b61b95fd_lod2,kyoto,3
bldg_3c951424-f00c-4572-b0bd-6b5d72601292_lod2,kyoto,6
bldg_3c9d656e-c09e-4530-89cc-a37f4c7a4fdf_lod2,kyoto,5
bldg_3cc30a7f-5c9e-44a4-b173-53e6b6839fb3_lod2,kyoto,6
bldg_3cc39e07-6c55-46cf-bdbc-0fd496d85d78_lod2,kyoto,3
bldg_3cf13bda-dd82-43e1-afa4-648047bac5d7_lod2,kyoto,5
bldg_3d00ddcb-9a06-4878-aeee-bc0aca41cd9c_lod2,kyoto,6
